Review-Body,label
the media could not be loaded,1
awesome,1
i use redmi,1
good mobaile i am feeling goods for the best of the best mobail for the best mobail for the best,1
awsome,1
very nice battery backup,1
good,1
good,1
i got what i needed,1
camera quality is so poor by this rate,1
price menu,1
my new phone reddmi,1
good mobilenice display,1
good phone,1
looking nice,1
good product,1
value for money good,1
good,1
nice phone go for it,1
na,1
best smartphone and battery buckp is good,1
the media could not be loaded,1
good mobile,1
good product,1
it,1
awesome mobile,1
good quality products,1
the media could not be loaded,1
nice product,1
it,1
good,1
good,1
camera quality is very good,1
fingerprint sensor is quite good and quick responsible,1
bad experience bad mobile,1
super but one of the insegmented display lcd,1
good,1
niceee phone,1
excellent,1
good good battery life,1
product quality is very fine and money valuable product,1
excellent product only drawback is camera quality,1
good as price,1
loving it mostly,1
but lack of front camera,1
good,1
nice product,1
what i like is this brand,1
good,1
i like the product very much,1
front camera is amazing,1
best phone,1
nice performance mobile,1
overall good performance of realme narzo,1
very nice,1
amazing,1
just almost lullaby,1
very good,1
battery backup excellentcamera in sunlight excellent,1
good phone,1
best mobile phone it,1
super,1
worth it good mobile at good price,1
nothing,1
it is usable for normal tasking and battery life is pretty good,1
excellent,1
good,1
outstanding,1
good,1
nice product,1
no dislike only like i love it,1
nice,1
nice,1
i like quality,1
nice realme brand,1
camar quality and battery is too good and medium budget phone,1
best phone at this price,1
mobaile,1
awesome mobile,1
best in this price range,1
good,1
nice,1
all good,1
nice,1
very good quality,1
excellent product,1
very good product,1
good mobile,1
good,1
looks brilliant phone for the price,1
best camera,1
cool,1
super quality camera,1
realme product velu for money,1
battery is very good,1
very good phone at this price,1
it,1
nice product,1
bttery life long tine at least,1
the media could not be loaded,1
i liked the display of the phone,1
very nice product,1
the media could not be loaded,1
evevry think like good,1
it,1
good,1
the media could not be loaded,1
all is well but camera and data speed slow,1
best phone,1
camera quality,1
the media could not be loaded,1
nice work,1
very good mobile from this price,1
the media could not be loaded,1
liked,1
the media could not be loaded,1
superb phone,1
ok,1
fingerprint slow,1
good,1
it is a perfect upgrade of m,1
good to use,1
good,1
good,1
gaming was op,1
nice super,1
like,1
best better,1
good,1
exlent,1
overall very nice product,1
after seeing all the negative reviews,1
phone is good for day to day activities,1
nice,1
okay so i have been using this phone for almost,1
excellent,1
camera to be improved,1
this phone is indeed an all rounder,1
best in the market till nowprevious i had a note,1
all are the good but camera low quality h,1
good phone,1
absolutely,1
i like this products,1
it,1
good,1
like the product and service,1
very good,1
awesome,1
good,1
super,1
so good mobile,1
camera should be more better,1
nice products oppo a,1
amazing on amazon,1
phone is sleem and camera is better,1
headset not giving,1
excellent,1
ok,1
good,1
amazing phone smoothly work,1
good,1
good mobile,1
good,1
battery life is longer also display is very good quality,1
excellent,1
ok,1
very good mobile,1
no problems till now,1
ok,1
nice product,1
sir aux cable or headphone soct not use so what can i doo,1
great mobile in reasonable price,1
all is well,1
good,1
good,1
good,1
screen quality was good,1
it is worth to buy,1
good,1
a,1
best below,1
finishing,1
good productyour item is good but we are not satisfied with the courier service you have,1
everything will work a good,1
ok,1
very good,1
nice,1
iike,1
good phone,1
good product with reasonable price,1
good,1
subodh,1
excellent,1
star,1
good,1
good,1
very good at this range,1
super camera,1
bty backup is good and cemra clearity so good,1
best phone in this price range,1
i like it,1
super,1
good,1
it is very good mob set,1
nice,1
happy,1
great experience,1
super,1
touch and photo quality,1
super,1
good,1
awesome product,1
all feature of this are best,1
super mobile phones oppo,1
good but not performing good,1
thanks,1
super,1
mobile is awesome,1
the media could not be loaded,1
good,1
excellent,1
worth of money,1
battery capacity valuablecamera average quality pixelsdisplay it,1
good,1
like,1
low price best phone,1
as expected price v good,1
all are good,1
badhiya phone and colour,1
good,1
good mobile under,1
amazing,1
fingerprint reader is so fast and perfect working,1
superb phone i like this phone,1
low price,1
good,1
good phone for online classes,1
better quality super phone,1
na,1
amaging,1
nice,1
good,1
nice product but fingure print sensor is ok,1
good phone with best price,1
good,1
product is good,1
paisa vasool,1
awesome battery backup,1
awesome product,1
i like it,1
i like camera quality,1
auto call recorder,1
best build quality,1
wonderful item,1
it,1
best,1
product now work clearly,1
good,1
good,1
good,1
chipest but exclusive fiture,1
uu,1
i like to amazon,1
like,1
nice,1
super mobile and like that my husband,1
nice phone,1
hand pick price,1
nice product within range,1
side push buttn not detar,1
